video_id,trending_date,title,channel_title,tags,views,likes,dislikes,comment_count,countries_trending_in,publish-day,publish-time
kFMZUxX6K6o,6-12-2018,Live It Up - Nicky Jam feat. Will Smith & Era Istrefi (2018 FIFA World Cup Russia) (Official Audio),NickyJamTV,"['Nicky Jam', 'NickyJamPR', 'latin', 'will smith', 'Era Istrefi', 'fifa world cup 2018', 'fifa world cup russia 2018', 'world cup 2018', 'russia 2018', 'fifa world cup', 'equis', 'diplo', 'era istrefi', 'ultra music', 'la industria inc', 'manuel turizo', 'valentino', 'alikilados', 'brytiago', 'jbalvin', 'maluma', 'bad bunny', 'ozuna', 'cancion del mundial 2018', 'cancion fifa 2018', 'shakira', 'waka waka', 'ricky martin', 'la copa de la vida', 'james rodriguez', 'cristiano ronaldo', 'messi', 'neymar']",19988187,305118,52464,40682,['GB'],2018-05-25,04:00:21
G3Sl2vJrmf0,6-12-2018,Jaden Smith - Icon (Remix) ft. Nicky Jam (Official Video),Jaden Smith,"['jaden smith', 'jaden', 'smith', 'smiths', 'jadensmith', 'jaden smith youtube', 'youtube jaden smith', 'jaden smith channel', 'jaden youtube', 'youtube jaden', 'smith youtube', 'youtube smith', 'music', 'entertainment', 'nicky jam', 'icon', 'colombia', 'la industria', 'j balvin', 'bad bunny', 'maluma', 'daddy yankee', 'pitbull', 'luis fonsi']",18640699,330771,21884,15153,['GB'],2018-05-25,04:01:07
S0NMTuz9Duo,6-12-2018,Christine and The Queens - Girlfriend (feat. Dâm-Funk) (Official Music Video),Christine and the Queens,"['christine', 'and', 'the', 'queens', 'officiel', 'official', 'dam funk', 'funk', 'skyline', 'girlfriend']",534958,6919,528,529,['GB'],2018-05-24,18:44:12
X1VzzNbfPaM,6-12-2018,Bastille - Quarter Past Midnight (Official Video),BastilleVEVO,"['Bastille', 'Quarter', 'Past', 'Midnight', 'Virgin', 'Records', 'Ltd', 'Alternative']",1361069,34594,488,2023,['GB'],2018-05-23,15:00:02
AbEHRrq7xwU,6-12-2018,Drake & Lil Baby - Yes Indeed (Lyrics),FutureHype,"['music', 'hiphop', 'hip', 'hop', 'rap', 'mix', 'remix', 'free', 'download', 'mixtape', 'album', 'leak', 'drake', 'drake lyrics', 'lil baby lyrics', 'lil baby', 'yes indeed', 'yes indeed lyrics', 'drake lil baby', 'drake yes ineed', 'lil baby yes indeed', 'freestyle', 'southside']",5023937,51602,1863,1760,['GB'],2018-05-18,17:35:05
#NAME?,6-12-2018,Bazzi - Beautiful (Official Video),Bazzi,"['Bazzi', 'Bautiful', 'Mine', 'Cosmic', 'Official Audio', 'Official Video', 'Bazzi Music', 'Beautiful Angel', 'gucci looks on you amazing', 'you so fucking precious when you smile', 'Bazzi Mine', 'Bazzi Beautiful', 'Bazi', 'andrew bazzi', 'bazzi', 'myself', 'snapchat', 'bazzi beautiful', 'bazzi mine', 'bazi', 'cosmic', 'mine', 'bazzi cosmic', 'bazzi fantasy', 'bazzi myself', 'bazzi mine meme', 'mine meme', 'bazzi music', 'bazzi why', 'lyrics', 'beautiful lyrics', 'bazzi beautiful lyrics', 'lyric video', 'beautiful', 'music video', 'official music video']",2887079,89386,1242,4217,['GB'],2018-05-23,12:00:00
gsKjJRSmYio,6-12-2018,J. Cole x Angie Martinez Interview at Salaam's House,J. Cole,"['j cole', 'angie martinez', 'salaam remi', 'miami', 'rolling loud', 'kod', 'kids on drugs', 'king overdosed', 'kill our demons', 'dreamville']",2248641,72845,1171,7631,['GB'],2018-05-16,15:14:13
3rkXFyt7EXw,6-12-2018,"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Deadpool 2 Soundtrack)",Diplo,"['Welcome to the party', 'Diplo', 'Lil Pump', 'French Montana', 'Zhavia', 'Welcome to the party audio', 'welcome to the party song', 'wttp', 'welcome to the party diplo', 'welcome to the party lil pump', 'welcome to the party french montana', 'welcome to the party zhavia', 'wttp diplo', 'deadpool 2 soundtrack', 'diplo deadpool', 'diplo welcome to the party', 'lil pump welcome to the party', 'french montana welcome to the party', 'new diplo music', 'deadpool 2 welcome to the party', 'deadpool 2 motion picture soundtrack']",10446160,294895,8010,15248,['GB'],2018-05-15,16:29:24
x-R19oA1m8w,6-12-2018,Justice - Stop (Official Music Video),Justice,"['Justice', 'stop', 'woman', 'dance', 'we are your friends', 'ed banger', 'xavier', 'gaspar', 'alakazam']",1906599,27028,926,823,['GB'],2018-05-07,16:00:37
BspHjvU11y4,6-12-2018,Kelly Clarkson - Meaning of Life [Official Video],Kelly Clarkson,"['Kelly Clarkson', 'Meaning of Life', 'mol', 'Official Video', 'love so soft', 'i dont think about you', 'idtay', 'kelly', 'clarkson', 'the voice', 'atlantic', 'atlantic records', 'pop music']",2493689,49893,1186,2517,['GB'],2018-05-13,13:00:41
igT1QKKm2GE,6-12-2018,James Bay - Slide (Live),JamesBayVEVO,"['James', 'Bay', 'Slide', 'Republic', 'Records', 'Alternative']",7851798,46953,1639,870,['GB'],2018-05-10,16:00:02
8h--kFui1JA,6-12-2018,Sam Smith - Pray (Official Video) ft. Logic,SamSmithWorldVEVO,"['Sam', 'Smith', 'Pray', 'Capitol', 'Pop']",22300506,366371,9559,12633,['GB'],2018-05-09,17:00:00
2PH7dK6SLC8,6-12-2018,John Mayer - New Light,johnmayerVEVO,"['John', 'Mayer', 'New', 'Light', 'Snack', 'Money', 'Pop', 'boy in your other phone', 'Pushin 40 in the friend zone', 'I want a take two', 'I wanna break through', 'I wanna know the real thing about you', 'give me just one night']",3767950,79238,1637,5625,['GB'],2018-05-10,17:00:01
uKxWP56VStM,6-12-2018,Jeremy Zucker - all the kids are depressed,JeremyZuckerVEVO,"['Jeremy', 'Zucker', 'all', 'the', 'kids', 'are', 'depressed', 'Republic', 'Records', 'Alternative']",1871931,166336,1169,5806,['GB'],2018-05-10,16:00:09
KUUjtUP2CrE,6-12-2018,Carrie Underwood - Cry Pretty (Official Music Video),carrieunderwoodVEVO,"['Carrie Underwood', 'Cry Pretty', 'new song', 'official', 'official music video', 'carrie underwood new', 'american idol', '2018', 'new album', 'music video', 'country music', 'female country', 'pop country', 'country hits', 'summer country songs']",5752621,58728,3331,2975,['GB'],2018-05-07,01:45:01
ErKz5mD61q4,6-12-2018,"Nacho, Wisin, Noriel - No Te Vas (Remix)",NachoVEVO,"['Nacho', 'Wisin', 'Noriel', 'No', 'Te', 'Vas', 'Universal', 'Music', 'Latino', 'Latin', 'Urban']",18663711,188502,6229,4884,['GB'],2018-05-07,04:00:00
yEWb6bsd5lo,6-13-2018,Thirty Seconds To Mars - Rescue Me (Official Music Video),THIRTY SECONDS TO MARS,"['New album', 'Rescue Me', 'Thirty Seconds to Mars', '30STM', '30 seconds to mars', 'america', 'jared', 'leto', 'mars', 'thirty', 'seconds', 'shannon leto', 'official', 'music', 'thirty seconds to mars tour', 'monolith tour', 'jared leto mars', 'concert', 'live', '30stm concert', 'jared leto video', 'mars across america', 'paris jackson', 'sofia boutella', 'music video', 'thirty seconds to mars rescue me', 'mars rescue me', 'new', 'rescue me official music video', 'mars rescue', 'rescue me official', 'rescue me lyrics', '30 seconds to mars rescue me']",198642,24156,589,2493,"['GB', 'FR', 'DE']",2018-06-12,12:00:36
Gz8KNxufA_c,6-13-2018,Lonzo Ball - Kylie Kuzma (Kyle Kuzma Diss),savage.,"['lonzo ball kylie kuzma', 'lonzo ball']",582383,12710,891,2804,['GB'],2018-06-11,19:22:16
7uzjz51S--M,6-13-2018,Camila Cabello - ‘Havana’ (live at Capital’s Summertime Ball 2018),Capital FM,"['capitalfmofficial', 'capital', 'capital fm', 'capital radio', 'radio', 'official', 'remix', 'lyrics', 'official video', 'live', 'capital tv', 'interview', 'summertime ball', 'STB', 'Capital STB 2018']",653905,22729,398,1030,['GB'],2018-06-09,15:20:02
VhQmTmqcEY0,6-13-2018,Juanes - Pa Dentro,JuanesVEVO,"['Juanes', 'Pa', 'Dentro', 'Universal', 'Music', 'Latino', 'Latin', 'Pop']",20270927,75751,5471,4604,['GB'],2018-06-01,02:00:01
IMwganRtaPM,6-13-2018,Charlie Puth - In My Blood Live (Shawn Mendes cover) in the Live Lounge,BBC Radio 1,"['Charlie Puth', 'Shawn Mendes', 'In My Blood', 'Live Lounge', 'BBC Radio 1', 'Cover Version']",763957,53410,820,2537,['GB'],2018-06-08,13:49:47
MOP50VQBdCg,6-13-2018,Camila Cabello & Pharrell - Sangria Wine (Dance Challenge),Camila Cabello,"['sangria wine', 'pharrell', 'camila', 'camila cabello', 'havana', 'never be the same', 'dance challenge', 'dance tutorial', 'dance', 'sangria', 'wine', 'cabello', 'camilla', 'dance video', 'pharrell williams']",2749006,158662,2157,5091,['GB'],2018-06-07,14:43:22
3KmIMuLh4Vs,6-13-2018,Interpol - The Rover,InterpolVEVO,"['Interpol', 'The Rover', 'Marauder', 'Matador', 'Matador Records', 'Beggars', 'Paul Banks', 'Daniel Kessler', 'Samuel Fogarino', 'Turn On the Bright Lights', 'Antics', 'El Pintor', 'Our Love to Admire']",395199,16266,160,1651,['GB'],2018-06-07,16:29:06
AcjX4z2_Z5c,6-13-2018,Hayley Kiyoko - What I Need (feat. Kehlani) [Behind The Scenes],Hayley Kiyoko,"['hayley kiyoko', 'kehlani', 'what i need', 'girls like girls', 'pride', 'lgbt']",447647,39701,115,1099,['GB'],2018-06-07,16:06:57
IAWI6nMQhQI,6-13-2018,[AXIS] KATIE - Remember,YG ENTERTAINMENT,"['KATIE', 'Remember', 'AXIS']",2162098,158935,1442,10761,['GB'],2018-06-06,09:00:05
JvVYL7s-HMc,6-13-2018,Rich The Kid Feat. Pusha T Can't Afford It (WSHH Exclusive - Official Audio),WORLDSTARHIPHOP,"['world star hip hop', 'worldstarhiphop', 'worldstar', 'world star', 'worldstar youtube', 'youtube worldstar', 'worldstarhiphop youtube', 'youtube worldstarhiphop', 'worldstarhiphop channel', 'wshh', 'hip hop', 'hip hop music', 'rap', 'rap music', 'music', 'music video', 'exclusive', 'WSHH exclusive']",811491,24426,836,3461,['GB'],2018-06-05,20:38:16
swqmsRWM4rY,6-13-2018,"Calvin Harris, Dua Lipa - One Kiss (ZHU Remix) (Audio)",CalvinHarrisVEVO,"['calvin harris', 'calvin harris dua lipa', 'calvin harris one kiss', 'calvin harris dua lipa one kiss', 'calvin harris one kiss zhu remix', 'calvin harris zhu', 'calvin harris dua lipa one kiss zhu remix', 'calvin harris summer', 'calvin harris feels', 'calvin harris nuh ready', 'calvin harris thinking about you', 'calvin harris slide', 'calvin harris my way', 'calvin harris new song', 'calvin harris interview', 'calvin harris feel so close', 'calvin harris we found love', 'new']",13247790,46852,9113,1314,['GB'],2018-05-25,04:00:02
z14A0Vblm0I,6-13-2018,Belly - What You Want ft. The Weeknd,BellyVEVO,"['Belly', 'What', 'You', 'Want', 'Roc', 'Nation', 'Records', 'Hip', 'Hop']",4922293,76377,4717,2793,['GB'],2018-05-31,04:00:06
scLYjsvrUMk,6-13-2018,"YG - Big Bank (Audio) ft. 2 Chainz, Big Sean, Nicki Minaj",YGVEVO,"['YG', 'Big', 'Bank', 'Def', 'Jam', 'Recordings', 'Hip', 'Hop']",6187679,108102,3469,5296,['GB'],2018-05-25,04:00:03
kFMZUxX6K6o,6-13-2018,Live It Up - Nicky Jam feat. Will Smith & Era Istrefi (2018 FIFA World Cup Russia) (Official Audio),NickyJamTV,"['Nicky Jam', 'NickyJamPR', 'latin', 'will smith', 'Era Istrefi', 'fifa world cup 2018', 'fifa world cup russia 2018', 'world cup 2018', 'russia 2018', 'fifa world cup', 'equis', 'diplo', 'era istrefi', 'ultra music', 'la industria inc', 'manuel turizo', 'valentino', 'alikilados', 'brytiago', 'jbalvin', 'maluma', 'bad bunny', 'ozuna', 'cancion del mundial 2018', 'cancion fifa 2018', 'shakira', 'waka waka', 'ricky martin', 'la copa de la vida', 'james rodriguez', 'cristiano ronaldo', 'messi', 'neymar']",20520499,309082,53001,41156,['GB'],2018-05-25,04:00:21
G3Sl2vJrmf0,6-13-2018,Jaden Smith - Icon (Remix) ft. Nicky Jam (Official Video),Jaden Smith,"['jaden smith', 'jaden', 'smith', 'smiths', 'jadensmith', 'jaden smith youtube', 'youtube jaden smith', 'jaden smith channel', 'jaden youtube', 'youtube jaden', 'smith youtube', 'youtube smith', 'music', 'entertainment', 'nicky jam', 'icon', 'colombia', 'la industria', 'j balvin', 'bad bunny', 'maluma', 'daddy yankee', 'pitbull', 'luis fonsi']",18909905,334135,22064,15265,['GB'],2018-05-25,04:01:07
S0NMTuz9Duo,6-13-2018,Christine and The Queens - Girlfriend (feat. Dâm-Funk) (Official Music Video),Christine and the Queens,"['christine', 'and', 'the', 'queens', 'officiel', 'official', 'dam funk', 'funk', 'skyline', 'girlfriend']",554357,7173,537,549,['GB'],2018-05-24,18:44:12
X1VzzNbfPaM,6-13-2018,Bastille - Quarter Past Midnight (Official Video),BastilleVEVO,"['Bastille', 'Quarter', 'Past', 'Midnight', 'Virgin', 'Records', 'Ltd', 'Alternative']",1423272,35013,504,2061,['GB'],2018-05-23,15:00:02
AbEHRrq7xwU,6-13-2018,Drake & Lil Baby - Yes Indeed (Lyrics),FutureHype,"['music', 'hiphop', 'hip', 'hop', 'rap', 'mix', 'remix', 'free', 'download', 'mixtape', 'album', 'leak', 'drake', 'drake lyrics', 'lil baby lyrics', 'lil baby', 'yes indeed', 'yes indeed lyrics', 'drake lil baby', 'drake yes ineed', 'lil baby yes indeed', 'freestyle', 'southside']",5579404,55587,2083,1863,['GB'],2018-05-18,17:35:05
#NAME?,6-13-2018,Bazzi - Beautiful (Official Video),Bazzi,"['Bazzi', 'Bautiful', 'Mine', 'Cosmic', 'Official Audio', 'Official Video', 'Bazzi Music', 'Beautiful Angel', 'gucci looks on you amazing', 'you so fucking precious when you smile', 'Bazzi Mine', 'Bazzi Beautiful', 'Bazi', 'andrew bazzi', 'bazzi', 'myself', 'snapchat', 'bazzi beautiful', 'bazzi mine', 'bazi', 'cosmic', 'mine', 'bazzi cosmic', 'bazzi fantasy', 'bazzi myself', 'bazzi mine meme', 'mine meme', 'bazzi music', 'bazzi why', 'lyrics', 'beautiful lyrics', 'bazzi beautiful lyrics', 'lyric video', 'beautiful', 'music video', 'official music video']",3033090,91026,1268,4233,['GB'],2018-05-23,12:00:00
gsKjJRSmYio,6-13-2018,J. Cole x Angie Martinez Interview at Salaam's House,J. Cole,"['j cole', 'angie martinez', 'salaam remi', 'miami', 'rolling loud', 'kod', 'kids on drugs', 'king overdosed', 'kill our demons', 'dreamville']",2252559,72899,1172,7635,['GB'],2018-05-16,15:14:13
3rkXFyt7EXw,6-13-2018,"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Deadpool 2 Soundtrack)",Diplo,"['Welcome to the party', 'Diplo', 'Lil Pump', 'French Montana', 'Zhavia', 'Welcome to the party audio', 'welcome to the party song', 'wttp', 'welcome to the party diplo', 'welcome to the party lil pump', 'welcome to the party french montana', 'welcome to the party zhavia', 'wttp diplo', 'deadpool 2 soundtrack', 'diplo deadpool', 'diplo welcome to the party', 'lil pump welcome to the party', 'french montana welcome to the party', 'new diplo music', 'deadpool 2 welcome to the party', 'deadpool 2 motion picture soundtrack']",10518789,295638,8048,15261,['GB'],2018-05-15,16:29:24
x-R19oA1m8w,6-13-2018,Justice - Stop (Official Music Video),Justice,"['Justice', 'stop', 'woman', 'dance', 'we are your friends', 'ed banger', 'xavier', 'gaspar', 'alakazam']",1920092,27156,932,824,['GB'],2018-05-07,16:00:37
BspHjvU11y4,6-13-2018,Kelly Clarkson - Meaning of Life [Official Video],Kelly Clarkson,"['Kelly Clarkson', 'Meaning of Life', 'mol', 'Official Video', 'love so soft', 'i dont think about you', 'idtay', 'kelly', 'clarkson', 'the voice', 'atlantic', 'atlantic records', 'pop music']",2520235,50035,1187,2517,['GB'],2018-05-13,13:00:41
igT1QKKm2GE,6-13-2018,James Bay - Slide (Live),JamesBayVEVO,"['James', 'Bay', 'Slide', 'Republic', 'Records', 'Alternative']",7885303,47048,1643,872,['GB'],2018-05-10,16:00:02
8h--kFui1JA,6-13-2018,Sam Smith - Pray (Official Video) ft. Logic,SamSmithWorldVEVO,"['Sam', 'Smith', 'Pray', 'Capitol', 'Pop']",22653045,368191,9620,12669,['GB'],2018-05-09,17:00:00
2PH7dK6SLC8,6-13-2018,John Mayer - New Light,johnmayerVEVO,"['John', 'Mayer', 'New', 'Light', 'Snack', 'Money', 'Pop', 'boy in your other phone', 'Pushin 40 in the friend zone', 'I want a take two', 'I wanna break through', 'I wanna know the real thing about you', 'give me just one night']",3804325,79512,1653,5633,['GB'],2018-05-10,17:00:01
uKxWP56VStM,6-13-2018,Jeremy Zucker - all the kids are depressed,JeremyZuckerVEVO,"['Jeremy', 'Zucker', 'all', 'the', 'kids', 'are', 'depressed', 'Republic', 'Records', 'Alternative']",1908788,168208,1182,5846,['GB'],2018-05-10,16:00:09
yEWb6bsd5lo,6-14-2018,Thirty Seconds To Mars - Rescue Me (Official Music Video),THIRTY SECONDS TO MARS,"['New album', 'Rescue Me', 'Thirty Seconds to Mars', '30STM', '30 seconds to mars', 'america', 'jared', 'leto', 'mars', 'thirty', 'seconds', 'shannon leto', 'official', 'music', 'thirty seconds to mars tour', 'monolith tour', 'jared leto mars', 'concert', 'live', '30stm concert', 'jared leto video', 'mars across america', 'paris jackson', 'sofia boutella', 'music video', 'thirty seconds to mars rescue me', 'mars rescue me', 'new', 'rescue me official music video', 'mars rescue', 'rescue me official', 'rescue me lyrics', '30 seconds to mars rescue me']",2857908,37252,990,3263,"['GB', 'DE']",2018-06-12,12:00:36
g4txv3A9ICQ,6-14-2018,5 Seconds of Summer - No Roots (Alice Merton Cover) in the Live Lounge,BBCRadio1VEVO,"['5SOS', '5 Seconds of Summer', 'No Roots', 'Cover', 'BBC', 'Radio 1', 'Live Lounge', 'Alice Merton']",92541,12867,39,986,['GB'],2018-06-12,15:50:25
Gz8KNxufA_c,6-14-2018,Lonzo Ball - Kylie Kuzma (Kyle Kuzma Diss),savage.,"['lonzo ball kylie kuzma', 'lonzo ball']",708233,14044,1140,3138,['GB'],2018-06-11,19:22:16
l25AL0BdD6w,6-14-2018,Sugarland - Babe ft. Taylor Swift,SugarlandVEVO,"['Sugarland', 'Babe', 'Big', 'Machine', 'Records', 'LLC', 'Country']",3877234,163281,4337,11961,['GB'],2018-06-10,01:00:03
7uzjz51S--M,6-14-2018,Camila Cabello - ‘Havana’ (live at Capital’s Summertime Ball 2018),Capital FM,"['capitalfmofficial', 'capital', 'capital fm', 'capital radio', 'radio', 'official', 'remix', 'lyrics', 'official video', 'live', 'capital tv', 'interview', 'summertime ball', 'stb', 'capital summertime ball 2018', 'capital stb', 'camila cabello live', 'camila summertime ball', 'camila cabello summertime ball', 'fifth harmony', 'fifth harmony live', 'camila fifth harmony', 'harmonisers', 'harmonizers']",764771,24031,453,1065,['GB'],2018-06-09,15:20:02
VhQmTmqcEY0,6-14-2018,Juanes - Pa Dentro,JuanesVEVO,"['Juanes', 'Pa', 'Dentro', 'Universal', 'Music', 'Latino', 'Latin', 'Pop']",21853809,78212,5701,4780,['GB'],2018-06-01,02:00:01
IMwganRtaPM,6-14-2018,Charlie Puth - In My Blood Live (Shawn Mendes cover) in the Live Lounge,BBC Radio 1,"['Charlie Puth', 'Shawn Mendes', 'In My Blood', 'Live Lounge', 'BBC Radio 1', 'Cover Version']",813101,55587,863,2586,['GB'],2018-06-08,13:49:47
MOP50VQBdCg,6-14-2018,Camila Cabello & Pharrell - Sangria Wine (Dance Challenge),Camila Cabello,"['sangria wine', 'pharrell', 'camila', 'camila cabello', 'havana', 'never be the same', 'dance challenge', 'dance tutorial', 'dance', 'sangria', 'wine', 'cabello', 'camilla', 'dance video', 'pharrell williams']",2968478,163531,2311,5148,['GB'],2018-06-07,14:43:22
41PTANtZFW0,6-14-2018,Troye Sivan - Bloom,TroyeSivanVEVO,"['Troye', 'Sivan', 'Bloom', 'EMI', 'Recorded', 'Music', 'Australia', 'Pty', 'Ltd', 'Pop', 'troye sivan', 'troye', 'sivan', 'troy', 'sivann', 'sivam', 'bloom', 'bloom just for you', 'blom', 'blomm', 'blooom', 'my my my', 'the good side', 'youth', 'wild', 'blue neighbourhood', 'the today show', 'troye live', 'live', 'performance']",3657305,272706,8408,24623,['GB'],2018-06-06,16:00:00
3KmIMuLh4Vs,6-14-2018,Interpol - The Rover,InterpolVEVO,"['Interpol', 'The Rover', 'Marauder', 'Matador', 'Matador Records', 'Beggars', 'Paul Banks', 'Daniel Kessler', 'Samuel Fogarino', 'Turn On the Bright Lights', 'Antics', 'El Pintor', 'Our Love to Admire']",442492,17004,178,1670,['GB'],2018-06-07,16:29:06
AcjX4z2_Z5c,6-14-2018,Hayley Kiyoko - What I Need (feat. Kehlani) [Behind The Scenes],Hayley Kiyoko,"['hayley kiyoko', 'kehlani', 'what i need', 'girls like girls', 'pride', 'lgbt']",458444,40112,119,1104,['GB'],2018-06-07,16:06:57
IAWI6nMQhQI,6-14-2018,[AXIS] KATIE - Remember,YG ENTERTAINMENT,"['KATIE', 'Remember', 'AXIS']",2387108,166069,1518,11165,['GB'],2018-06-06,09:00:05
JvVYL7s-HMc,6-14-2018,Rich The Kid Feat. Pusha T Can't Afford It (WSHH Exclusive - Official Audio),WORLDSTARHIPHOP,"['world star hip hop', 'worldstarhiphop', 'worldstar', 'world star', 'worldstar youtube', 'youtube worldstar', 'worldstarhiphop youtube', 'youtube worldstarhiphop', 'worldstarhiphop channel', 'wshh', 'hip hop', 'hip hop music', 'rap', 'rap music', 'music', 'music video', 'exclusive', 'WSHH exclusive']",846012,24718,849,3460,['GB'],2018-06-05,20:38:16
swqmsRWM4rY,6-14-2018,"Calvin Harris, Dua Lipa - One Kiss (ZHU Remix) (Audio)",CalvinHarrisVEVO,"['calvin harris', 'calvin harris dua lipa', 'calvin harris one kiss', 'calvin harris dua lipa one kiss', 'calvin harris one kiss zhu remix', 'calvin harris zhu', 'calvin harris dua lipa one kiss zhu remix', 'calvin harris summer', 'calvin harris feels', 'calvin harris nuh ready', 'calvin harris thinking about you', 'calvin harris slide', 'calvin harris my way', 'calvin harris new song', 'calvin harris interview', 'calvin harris feel so close', 'calvin harris we found love', 'new']",14241297,49094,9151,1325,['GB'],2018-05-25,04:00:02
